,strat_name,gs,s_k,s_f_equ_long,s_gain,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,ratio_loss,ratio_dist,krishn_ratio
260,489c8,26.0,9000.0,12082.042913414318,17307.134268865237,-357.3653685536035,0.45959749070887934,0.21758485757373763,0.9090909090909091,0.12897649410558154,785.1333333333333,0.029578223742015665,0.6980960987371188,5552.876605642218
474,ffb3b,35.0,11000.0,23982.428734641817,28040.6044376879,-71.6861052882214,0.7203213513682478,0.14792483989557045,0.5,0.12886456285921188,788.1454545454545,0.0029891094885095277,0.8552750276099005,17275.055475229892
258,40487,34.0,11000.0,14606.615949069272,19210.473511427776,-1579.1587241525876,0.512712829448614,0.09797664890913334,0.909090909090909,0.12873454190632316,788.1454545454545,0.10811256554282246,0.7603464818490915,7488.999391916558
493,ffcde,39.0,11000.0,13886.286912403766,26281.8750774038,-41.55258558703099,0.40592683156689835,0.1713461078001108,0.909090909090909,0.12838784215005214,788.1454545454545,0.002992346755410521,0.5283598248415193,5636.816448580948
449,c593f,20.0,9000.0,13851.35093664745,20635.437707647456,0.0,0.42998290412111023,0.18733461637402085,0.9090909090909091,0.12788521744982798,785.1333333333333,0.0,0.6712409561108638,5955.844101740331
511,fb42a,22.0,11000.0,15247.822987316546,23775.71120587491,0.0,0.4488384929203241,0.20755196069161014,0.909090909090909,0.127620957035144,788.1454545454545,0.0,0.6413193218610785,6843.809889943032
479,78000,24.0,11000.0,24118.85427649999,24161.819656499996,-12489.972510021715,0.7395279318871348,0.020277141736454982,0.5,0.12748041381172187,788.1454545454545,0.51785098773084,0.9982217655536367,17836.566422587217
329,37ec1,40.0,11000.0,23839.703840361104,23911.511440361108,-12086.947931627692,0.7321886682450529,0.046665930135620905,0.5,0.1271137020844599,788.1454545454545,0.5070091479561186,0.9969969443303865,17455.16100623047
41,5c4db,26.0,11000.0,14711.637064289094,14779.599376289098,-18083.554386151536,0.55316168878751,0.02256017211887496,0.909090909090909,0.12710657938701062,788.1454545454545,1.2292006869886294,0.9954016133814131,8137.914003311082
677,e7673,47.0,11000.0,13176.953372638744,17607.66015971163,0.0,0.49130659823612655,0.08595657678397811,1.0,0.12685926507001305,788.1454545454545,0.0,0.7483648169669438,6473.924136627196
226,66ba9,25.0,9000.0,10251.939820045041,16544.081797045044,0.0,0.4386637766395748,0.14628997143921818,0.9090909090909091,0.12677648230913852,785.1333333333333,0.0,0.6196741496935871,4497.154639342601
118,473b4,25.0,9000.0,18442.50670506675,26684.280020590337,-1097.610493874529,0.641594787575769,0.36241792623397395,0.5,0.12601980173384253,785.1333333333333,0.059515255243094485,0.6911375045845717,11832.616171801998
114,7c292,11.0,9000.0,12366.790172633839,23829.56292263384,0.0,0.3410918700653547,0.5738974285131062,0.9090909090909091,0.12589935268274288,785.1333333333333,0.0,0.518968401257901,4218.2115866895265
421,88185,25.0,11000.0,23607.48509617501,28325.547870649654,-2223.6652953234193,0.7118569775954054,0.2268857846691821,0.5,0.1258913711221123,788.1454545454545,0.09419323092927452,0.8334343682946587,16805.15298919172
314,5bb2f,40.0,9000.0,18945.427185451656,19766.892908210277,-8284.086560042208,0.7468091594376554,0.07095398865802666,0.5,0.1255992634688562,785.1333333333333,0.437260478687101,0.9584423446530931,14148.618551554455
139,cc37e,13.0,9000.0,18298.583971890628,27711.582871890634,0.0,0.6125078638722226,0.6900989299136951,0.5,0.12495863242115098,785.1333333333333,0.0,0.6603225826718068,11208.026580509219
59,1afc6,42.0,11000.0,22556.681168986714,28703.919000688147,-2054.684949681305,0.6799633536048683,0.22923004746693276,0.5,0.12467953829927451,788.1454545454545,0.09108986088371462,0.7858397722083156,15337.716573859985
666,c6680,24.0,9000.0,10372.276709497615,15651.850228497617,0.0,0.4493537980964272,0.14531496598447868,0.9090909090909091,0.12457692121908592,785.1333333333333,0.0,0.6626869384817277,4660.821934319866
236,21de8,24.0,11000.0,23246.21489228883,24802.09381765756,-2934.8926876627474,0.7383012867163672,0.09723449435465546,0.5,0.12420128556518405,788.1454545454545,0.12625249750385392,0.9372682428827425,17162.71036626202
30,19b99,25.0,11000.0,13365.963681639592,13409.482277639594,-12330.142890870144,0.5537719838327629,0.030783586107550654,0.909090909090909,0.12414821324175161,788.1454545454545,0.9225030970125766,0.9967546401047437,7401.696223818217
410,8c2c2,14.0,9000.0,14442.002840841738,14531.068828841739,-24574.682943232758,0.5660812595295641,0.01507067383985123,0.9090909090909091,0.1240959174099724,785.1333333333333,1.7016118341796729,0.9938706512886912,8175.3471582732345
738,e9a14,21.0,11000.0,14303.401203068797,24470.041548356305,0.0,0.42832335338148614,0.17491542308011696,0.909090909090909,0.12396365067367464,788.1454545454545,0.0,0.5845270501401981,6126.48076805921
483,dee96,14.0,11000.0,23169.28904646318,23243.338026463178,-20711.02435204331,0.7512082403971174,0.02023884070694534,0.5,0.12390577863328872,788.1454545454545,0.8938998650545505,0.9968141847820785,17404.96085584581
501,f6b44,31.0,11000.0,12984.47277366955,24171.6854606403,0.0,0.41627950111091533,0.19045178389784387,0.909090909090909,0.12372823937731812,788.1454545454545,0.0,0.5371769707500403,5405.169848411423
574,41021,21.0,9000.0,18832.637416633916,18876.50535663392,-12957.22533164342,0.7437682907767843,0.017247432310368762,0.5,0.12369031131754703,785.1333333333333,0.6880196886389879,0.9976760560722864,14007.118542188722
333,2fe3b,10.0,11000.0,15577.706019414794,17501.000169976116,-18546.75789581246,0.4421308648518307,0.08931586253738127,1.0,0.12368801562388895,788.1454545454545,1.1905962195394675,0.8901037579634543,6887.384634771432
170,97617,13.0,9000.0,19414.463754137363,19434.570334137366,-5843.655663439865,0.7694752019701764,0.025777963226874374,0.5,0.1235515281112492,785.1333333333333,0.30099495599998427,0.9989654219437676,14938.948418357517
19,460c8,33.0,9000.0,18423.47013934202,24656.23971996841,-200.96615133683727,0.657215626758012,0.22645313869135256,0.5,0.1234703832998235,785.1333333333333,0.010908159527867025,0.7472132956438349,12108.192474685184
744,12805,18.0,11000.0,18258.01252369661,18299.04875869661,-7282.4030144267,0.6387504099170089,0.01791054070114119,0.6666666666666667,0.1234108354188548,788.1454545454545,0.39886066487111094,0.9977574662190843,11662.312983781092
335,e5b3d,40.0,9000.0,18619.298531194152,19619.053229378067,-11289.780615646358,0.7382607613999317,0.08128119988598753,0.5,0.12329174891966736,785.1333333333333,0.6063483324429132,0.9490416440337265,13745.897510372024
697,d2692,23.0,11000.0,23552.586377198488,27033.80359533268,-4950.703689470649,0.7107369811016869,0.14240800042676802,0.5,0.12310886427760309,788.1454545454545,0.2101978784913184,0.8712272505103493,16739.69413886677
473,838c9,20.0,11000.0,18432.85321838854,25884.09979234022,-48.23728878704478,0.5762521289009029,0.1777982611368281,0.6666666666666667,0.12304153946423764,788.1454545454545,0.002616919269932853,0.7121303567158747,10621.970908814257
496,b4873,-1.0,11000.0,24699.860863015587,24720.626023015582,-29463.025532290463,0.831744834987849,0.01314702650548382,0.5,0.12286360775691105,788.1454545454545,1.1928417611617812,0.9991600067093502,20543.981697731728
450,3e221,12.0,9000.0,18762.009975356963,22291.814115356963,0.0,0.6701210455152398,0.4077246739728376,0.5,0.12280960107199296,785.1333333333333,0.0,0.8416546934343806,12572.817740653565
50,b37d3,25.0,9000.0,18751.7162615226,18791.043201522603,-10435.56423801841,0.7598844702756652,0.018514991668217542,0.5,0.12272471481504753,785.1333333333333,0.5565124862427427,0.9979071443996884,14249.137978146679
729,13bf4,11.0,9000.0,11434.864306345216,18842.329076807902,0.0,0.3676485957507486,0.649391848184127,0.9090909090909091,0.12269976429205659,785.1333333333333,0.0,0.6068710645978383,4204.0118048281765
460,0840c,11.0,9000.0,17681.45398759176,17761.95714759176,-34899.78052188759,0.7322772090637693,0.025387652982874563,0.5,0.12233613782708602,785.1333333333333,1.973807162373584,0.9954676638767304,12947.725778223148
705,e330b,40.0,9000.0,10988.718895352536,18345.930109180852,0.0,0.45280552080991154,0.1465032418200726,0.9090909090909091,0.12222996810526691,785.1333333333333,0.0,0.5989731144704107,4975.752582443821
530,57f1e,20.0,11000.0,23179.1512897129,23234.828569712903,-14333.165529358479,0.7467551774739946,0.017917171844068134,0.5,0.12208815452349757,788.1454545454545,0.6183645531370106,0.9976037146203618,17309.151235046127
424,4c55d,11.0,11000.0,22064.865811567623,22163.177171567622,-41911.55594226969,0.7295044790083586,0.024991485397515036,0.5,0.12177789299527761,788.1454545454545,1.8994702392568974,0.9955642027657424,16096.418438256982
351,52f6f,11.0,11000.0,22064.865811567623,22163.177171567622,-41911.55594226969,0.7295044790083586,0.024991485397515036,0.5,0.12177789299527761,788.1454545454545,1.8994702392568974,0.9955642027657424,16096.418438256982
681,a944c,11.0,11000.0,22064.865811567623,22163.177171567622,-41911.55594226969,0.7295044790083586,0.024991485397515036,0.5,0.12177789299527761,788.1454545454545,1.8994702392568974,0.9955642027657424,16096.418438256982
448,87d49,23.0,9000.0,11192.187290364007,17434.463692141788,0.0,0.42577248741021173,0.2295222706298654,0.9090909090909091,0.12167682167353121,785.1333333333333,0.0,0.6419576471060964,4765.325422179241
308,4828a,47.0,11000.0,22923.800489635883,22932.90754454748,-5920.194875416937,0.7570396218459535,0.03225570058983647,0.5,0.12157515429979406,788.1454545454545,0.25825538300656237,0.9996028826744316,17354.225253946035
336,aaea8,14.0,9000.0,19262.770057497193,25158.411817497195,0.0,0.6569202610499021,0.40581527395221806,0.5,0.12148715575685379,785.1333333333333,0.0,0.7656592235325563,12654.103934715293
100,14088,25.0,11000.0,24145.31762722793,24214.07782722793,-21457.821416118586,0.7888473402599184,0.028405371268737992,0.5,0.12125759134983115,788.1454545454545,0.8886949323839609,0.997160321343203,19046.969589969678
147,60569,20.0,9000.0,19260.754696832868,19277.25479683287,-9155.559124691092,0.7842658918268028,0.014908117315224546,0.5,0.12099899149941382,785.1333333333333,0.47534789102508956,0.9991440638112689,15105.552959568911
279,6e573,40.0,11000.0,23040.57681241646,24817.877972416463,-572.8773172619623,0.7812020204444533,0.044005572318726476,0.5,0.12078263100037662,788.1454545454545,0.02486384442221261,0.9283862559895184,17999.34515806536
197,eba76,31.0,9000.0,10633.728391233042,13394.335625233041,0.0,0.5184911184893571,0.1086550084175085,0.9090909090909091,0.12038929452607146,785.1333333333333,0.0,0.7938974122165937,5513.493727282453
478,4dfa1,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
582,f8f15,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
268,9e204,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
678,ba863,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
720,2f129,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
444,f726c,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
262,47f53,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
628,e25ec,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
89,be571,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
13,bf128,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
746,1b2d3,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
46,0560a,30.0,11000.0,15364.39537003317,22386.875956369582,-156.4699908057864,0.4846310077651774,0.14283660430291925,0.909090909090909,0.12025383066391719,788.1454545454545,0.010183934156691036,0.6863126145862101,7446.062411881801
72,e7fa5,20.0,11000.0,23054.196205341268,23066.24010534127,-5566.29659239392,0.7830656585335429,0.01660637920288587,0.5,0.12008044286033855,788.1454545454545,0.24144396719866135,0.9994778559511651,18052.949333497065
341,ec845,40.0,11000.0,22439.53147235058,29603.370186941826,-1284.699523051328,0.67837869812512,0.20458705993751344,0.5,0.11940053818740051,788.1454545454545,0.057251619742341865,0.7580059746794895,15222.500146750843
423,d8f62,44.0,11000.0,23210.685038498785,24036.918125551063,-5925.762858798064,0.7666878538505473,0.06414667572864198,0.5,0.11932586620639146,788.1454545454545,0.25530322991196513,0.9656264965942536,17795.35029856764
115,dcd89,14.0,11000.0,23382.091186589136,23420.17964658914,-14982.604566158701,0.786701340813309,0.011796001855235628,0.5,0.11922864537735291,788.1454545454545,0.6407726514535199,0.9983736905277945,18394.722487508727
257,87e49,11.0,9000.0,12014.716983724458,17251.6163616716,0.0,0.40622513700932994,0.6348318655309896,0.8669836543202385,0.11915322044847053,785.1333333333333,0.0,0.6964400744742906,4880.680052841792
259,b1a1e,14.0,9000.0,18499.873252190533,24060.653952190536,0.0,0.6560843532444586,0.48615455381199774,0.5,0.11875219815375014,785.1333333333333,0.0,0.7688848893696117,12137.477377767884
4,b9d0d,12.0,11000.0,23205.513932081838,23243.868992081843,-13724.713767959793,0.7483739125320849,0.012584325005973479,0.5,0.11853483782693149,788.1454545454545,0.5914419223004257,0.9983498848658512,17366.40125366989
710,55d65,-1.0,8000.0,15833.508473694701,15868.756553694702,-12798.971925409609,0.780188025429352,0.025261051161991246,0.5,0.1184222530445656,739.6875,0.8083471800753083,0.997778774922866,12353.113711710781
443,3cc3c,40.0,9000.0,18351.977742946456,20371.18289116342,-3125.01749905029,0.7314669208197806,0.12578455926236176,0.5,0.11773864373164507,785.1333333333333,0.17028232830390086,0.9008793372969593,13423.86465058619
649,b7072,38.0,11000.0,22720.164902645385,22728.46238264538,-5277.487277545748,0.7882042948295772,0.02574443333420273,0.5,0.1174962226700698,788.1454545454545,0.23228208510631332,0.9996349299895303,17908.131555501317
752,090e2,14.0,9000.0,8288.55114044414,17844.46800544414,0.0,0.3263893322062353,0.44979224949877,0.9090909090909091,0.11743705660105136,785.1333333333333,0.0,0.464488553982971,2705.2946716867928
461,0eaab,14.0,11000.0,22235.83336283786,22308.180542837858,-13292.103514600927,0.7465622380015688,0.024394852738958705,0.5,0.11742061592578533,788.1454545454545,0.5977785180210811,0.9967569215310469,16600.433519190185
289,3872e,36.0,9000.0,17520.53007851608,18475.077262098494,-8720.698039737807,0.7316147204298489,0.09018698995977777,0.5,0.11683042569969432,785.1333333333333,0.49774167794336593,0.9483332507874995,12818.2777151763
60,61119,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
513,2d466,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
706,f1944,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
632,079a4,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
753,8a9cf,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
648,bf698,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
596,74149,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
229,480a0,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
352,a0888,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
292,6def7,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
397,cec6a,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
309,d4f14,39.0,11000.0,22276.415860579047,24045.225255204474,-120.60028439362848,0.7418183400805229,0.06614690248926253,0.5,0.1165118158849744,788.1454545454545,0.005413810064797993,0.9264382273049168,16525.053836638184
600,e89fb,-1.0,11000.0,21574.587269659343,21581.42090965934,-14087.374352088213,0.7222551340887455,0.042089327697003555,0.5,0.11613417026686718,788.1454545454545,0.6529614762039732,0.9996833554181348,15582.356421357152
328,da0db,34.0,9000.0,11232.21374958046,11280.813135580462,-9289.298190553764,0.5752976429773844,0.023604807731831736,0.9090909090909091,0.11604595006854398,785.1333333333333,0.8270229179800582,0.9956918543534139,6461.866095551807
730,68db4,35.0,11000.0,22587.2160511573,26287.75982843467,-437.01279157883175,0.734065569848299,0.10475252332343789,0.5,0.11603000795661161,788.1454545454545,0.019347793485883825,0.8592293979620657,16580.497621879425
726,c1402,14.0,9000.0,17949.998873045726,20563.69001532089,-2057.595600466102,0.6757639313904189,0.20557155531912985,0.5,0.11589795004692356,785.1333333333333,0.11462928855978098,0.8728977561747018,12129.96180690297
164,ad87b,10.0,11000.0,24184.713662339826,24260.41209783278,-72396.30706860627,0.7711413548609638,0.008246833595266592,0.5,0.11577188349445841,788.1454545454545,2.9934738148808857,0.9968797547548783,18649.832860501196
685,6b086,23.0,9000.0,10421.551228995126,10465.938934995125,-6241.132461226629,0.5619337751168907,0.020798073517224056,0.9090909090909091,0.11573824874797246,785.1333333333333,0.5988678963513971,0.9957588414880217,5856.221624683303
387,89eb3,25.0,11000.0,22845.044536822617,22915.568736822617,-22312.015902547973,0.804059499335382,0.020457853818910476,0.5,0.11573472032380289,788.1454545454545,0.9766676474009283,0.9969224329184256,18368.775072572098
66,56a5a,37.0,11000.0,21764.60795967168,27278.945195232885,-25.721888101327256,0.7018026888321113,0.21349447498576904,0.5,0.11568893807688156,788.1454545454545,0.0011818217975250527,0.797853722125412,15274.460387474357
476,8c857,27.0,11000.0,22722.42702498081,24156.223447616427,-4849.951132977216,0.7349378819887371,0.11718970303855786,0.5,0.11515413381879154,788.1454545454545,0.21344335830170025,0.9406448435226288,16699.572391383037
120,646e3,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
631,d0cc6,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
28,24042,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
360,a4adb,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
543,046c3,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
657,26434,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
431,b126a,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
152,4586d,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
304,8a85e,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
234,5fbaa,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
405,90c8b,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
682,f8e8b,37.0,11000.0,22729.804351878745,26478.008195174523,-159.88389818473465,0.7297484999481285,0.11823784061013348,0.5,0.11503805011602007,788.1454545454545,0.007034107980411162,0.85844086852504,16587.040629897958
307,e06fe,12.0,9000.0,18529.034994374586,18565.799634374584,-18884.53834454663,0.7456318535217911,0.018432834615837414,0.5,0.11476062299209167,785.1333333333333,1.0191862852156075,0.9980197653360469,13815.838706825652
507,7df1b,14.0,9000.0,18344.278716632973,18376.388616632972,-10500.916500022642,0.7574311244508292,0.025327837257597522,0.5,0.11464703395154478,785.1333333333333,0.5724355076714648,0.9982526544975798,13894.527655578726
451,7cf4d,36.0,9000.0,10557.170115181347,14402.89304018135,0.0,0.4543117880978527,0.16775586693855374,0.9090909090909091,0.11463255837702582,785.1333333333333,0.0,0.7329895518718939,4796.246832281251
266,b20c8,32.0,11000.0,22016.560064962036,27534.340489795737,-359.2037336534451,0.6992756099567863,0.1629894724722868,0.5,0.1143400675200781,788.1454545454545,0.01631516152357948,0.7996036830125421,15395.643468576549
567,092b1,23.0,9000.0,7776.0076320467415,15664.151346046743,0.0,0.4011113756796731,0.14302193034412972,0.9090909090909091,0.11411319542041226,785.1333333333333,0.0,0.49642061419492217,3119.0451185859056
390,6dbbd,-1.0,11000.0,22034.53694888901,23635.91414888901,0.0,0.7769694783119381,0.11105710897445166,0.5,0.11339164533902567,788.1454545454545,0.0,0.9322481377317378,17120.16267802342
295,c3423,34.0,11000.0,11930.333139636059,11983.270397636054,-13511.132674153749,0.5620092191467374,0.031892842465426625,0.909090909090909,0.1133882597495421,788.1454545454545,1.1325025475831694,0.9955824031133907,6704.957211967306
618,1d713,11.0,11000.0,22289.2776717616,22463.633368971234,-8105.096814863531,0.7316025797261503,0.0817278941515197,0.5,0.11314921068160348,788.1454545454545,0.3636320985462853,0.9922383127276966,16306.893044893268
133,d6694,14.0,6000.0,11539.024127961795,13293.34328056708,-291.3976655340087,0.7193987836750532,0.21040665453193422,0.5,0.11302396905494183,763.1833333333334,0.025253233055287837,0.8680302527679518,8301.159922452805
630,cd814,30.0,11000.0,21618.634834131193,21672.605194131193,-9346.930202675943,0.7713280206004864,0.039331830301812136,0.5,0.11286259745701455,788.1454545454545,0.4323552469612532,0.9975097428520215,16675.058814695138
363,12c62,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
287,000bb,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
297,23919,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
455,3baed,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
339,44e99,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
52,164a5,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
270,9bc42,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
557,2c81f,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
693,460a6,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
32,3c7fc,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
31,90bb0,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
441,da052,27.0,11000.0,21780.750578470354,23364.182439572694,-9162.980985363662,0.7428330371117073,0.07266351891431982,0.5,0.11285660446087134,788.1454545454545,0.4206916998728687,0.9322282358820984,16179.46110277771
527,13e57,40.0,9000.0,17440.494704037155,20096.53256796921,-2177.221718839213,0.7042072717388712,0.1677626300041972,0.5,0.11275854786182091,785.1333333333333,0.12483715374972855,0.8678360132550741,12281.723193306238
125,809c5,12.0,9000.0,8735.175671593335,22153.038448593335,0.0,0.330129585708446,0.6032604468921701,0.9090909090909091,0.11269036292257195,785.1333333333333,0.0,0.3943105001990369,2883.7399255536047
651,a6e2b,39.0,6000.0,10957.516569277373,15728.36817851066,-874.1251497197518,0.6618748784464811,0.3345142288478215,0.5,0.11243606472700923,763.1833333333334,0.07977402034422829,0.6966721814312815,7252.504947365764
