,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,avg_max_stuck,avg_hrs_stuck_avg,most_loss
216,d0046,30.0,14723.840192006192,0.0,0.4914894308472904,0.15288113892439542,0.909090909090909,0.11694120727823604,870.1454545454545,3022.8954545454544,1.8121379626709506,1125.9907762999946
652,7feff,-1.0,12254.595040187549,0.0,0.34635001515234287,0.2965316721113971,1.0,0.11688806450839415,870.1454545454545,3760.784848484848,1.3221544683892381,921.1529077719939
654,b6f4b,20.0,25016.41438829247,-16293.643463848608,0.8048551919933472,0.011302709953290066,0.5,0.11685803212998881,870.1454545454545,143.63181818181818,1.8760473683096563,-69.72170482800018
1053,eb1ed,20.0,25016.41438829247,-16293.643463848608,0.8048551919933472,0.011302709874564025,0.5,0.11685803212998881,870.1454545454545,143.63181818181818,1.8760473683096563,-69.72170482800018
919,41021,21.0,23870.536405819614,-16149.625754285247,0.7417313787761508,0.017775697594622122,0.5,0.11674388211972077,870.1454545454545,242.61666666666662,1.3414315215129777,29.516257999992916
973,9ac10,-1.0,17114.284559888838,-30646.45744517136,0.5575547803301363,0.010979283683995799,1.0,0.11670419501471474,870.1454545454545,105.63333333333334,1.4335181240694685,88.42161467200275
1087,b201f,-1.0,14649.232322739996,-3352.75460192146,0.532165854272185,0.021031284596215557,1.0,0.11641464237246096,870.1454545454545,116.5121212121212,1.8730601718148754,118.9956171440063
132,e125c,-1.0,15960.910304810901,0.0,0.4965063319504528,0.14468229426835827,1.0,0.11601333637001211,870.1454545454545,1827.8803030303031,1.24238265807226,813.2392382309853
1054,1f62d,-1.0,24569.764529883723,-908.9555351328098,0.6991346910763568,0.3189676078503901,0.5,0.11601281794199846,870.1454545454545,2213.8742424242428,2.7397261518942893,486.37385789302306
618,00027,15.0,18667.682046553517,-16580.818170723942,0.6227906904635399,0.02036366015894489,0.6666666666666667,0.11583676664647027,870.1454545454545,154.3242424242424,2.9245172477399803,-32.61113200000546
753,78000,24.0,24143.205749912042,-13149.533628113433,0.7395279318871348,0.021217341926649036,0.5,0.11577407502258631,870.1454545454545,426.0742424242424,3.1134882839268316,107.64700695199997
1187,01485,24.0,24143.205749912042,-13149.533628113433,0.7395279318871348,0.02121734200959182,0.5,0.11577407502258631,870.1454545454545,426.0742424242424,3.1134882839268316,107.64700695199997
1039,56711,28.0,14775.10986738282,-20372.133751158795,0.5523785992435676,0.027390080772616534,0.909090909090909,0.1157154569770662,870.1454545454545,533.2893939393939,2.026839416957547,157.64396261900026
410,5a159,-1.0,14953.803379993273,0.0,0.5736818693217991,0.03426199289498246,1.0,0.11571158030869491,870.1454545454545,1025.9469696969697,2.2929888181711715,521.2419050429976
1049,a6e2b,39.0,23057.46124491035,-1230.4005844687626,0.7029790798642767,0.31713279982930154,0.5,0.1156592933467214,870.1454545454545,3176.524242424242,1.0344382664933975,589.4898901001079
506,37ec1,40.0,24018.303124119124,-12339.514496260499,0.7321886682450529,0.047977439547597034,0.5,0.11548807862678107,870.1454545454545,748.3287878787879,0.974021612179622,-244.20189970000808
398,40487,34.0,14825.97435621628,-1590.386152347712,0.5124700532620613,0.12968590716554898,0.909090909090909,0.11544072308848728,870.1454545454545,1641.3181818181815,1.749417623151699,906.129825275231
622,5b1f4,11.0,24465.552517986274,-80615.774712256,0.7890589399384605,0.009387908391483853,0.5,0.11520197719754002,870.1454545454545,119.64090909090906,1.1776063475198657,-85.28226859500096
770,5bf14,-1.0,14383.898896670627,0.0,0.2978046923610946,0.6677711947931692,1.0,0.11516638545708693,870.1454545454545,5463.215151515152,1.3226569019402226,1391.6393588629994
1112,8eb6b,-1.0,14544.543703707766,0.0,0.5455524440527948,0.04475501184207173,1.0,0.11512204424044445,870.1454545454545,1679.3060606060608,3.4529764312871616,523.5148347279986
115,31560,-1.0,14518.430729333026,0.0,0.5189011239991316,0.1151910379450465,1.0,0.1148548988678138,870.1454545454545,2176.859090909091,5.60365564819453,1083.5581676000013
924,11b49,17.0,19247.226818986543,-4643.702020368642,0.6932126476564339,0.0436271718062598,0.6666666666666667,0.11484181684961904,870.1454545454545,349.74242424242425,1.783103758082801,223.34496949698013
547,19143,14.0,23034.0064086012,0.0,0.6569527424275414,0.5146958730538443,0.5,0.1147816172609001,870.1454545454545,5166.557575757575,2.06075866725473,550.3804621589998
702,22d92,-1.0,11610.806730664886,0.0,0.3167631790637819,0.3368103312571194,1.0,0.11477862809589881,870.1454545454545,4169.518181818182,2.133853006746921,739.0135891860713
463,33712,-1.0,14437.450191294098,0.0,0.5410163331234469,0.07920910855267603,1.0,0.11476751425673949,870.1454545454545,1732.848484848485,1.8204860283713407,562.9343910130007
726,03358,28.0,23325.701392946845,-6428.422054472345,0.7380294365149961,0.049285883425864464,0.5,0.11472513637118721,870.1454545454545,854.6060606060607,3.3326795054043967,329.78580089861657
914,fe450,30.0,14257.437076665754,-1617.9339445505545,0.501747876788031,0.14450203914713808,0.909090909090909,0.11462017415772575,870.1454545454545,2070.0757575757575,1.7779771058676983,908.1407086060002
1143,db06a,-1.0,14099.150279584377,0.0,0.46835171449183277,0.10877752355462672,1.0,0.1145918759603889,870.1454545454545,1894.7454545454545,2.7234162706949787,760.712710319002
459,37bed,-1.0,11432.116454881569,-5744.502156814589,0.380895383670758,0.17571232710026113,1.0,0.11449851416018762,870.1454545454545,1419.4636363636364,5.415920888630974,340.49682032678754
471,1881b,16.0,14301.898772482315,0.0,0.5718293307995682,0.10535432998035135,0.909090909090909,0.11444354522208156,870.1454545454545,2088.012121212121,1.9627247104071883,550.5562804119994
1083,e7673,47.0,12842.125473379736,0.0,0.49130659823612655,0.11554630226034583,1.0,0.11434669550040755,870.1454545454545,2171.6030303030307,4.719301192446905,1058.0063428999995
1146,889e3,11.0,17197.923347181815,-24676.740256982433,0.6128543982817195,0.008921212618769521,0.909090909090909,0.11430279359554846,870.1454545454545,99.37121212121214,0.7691466545445429,124.76778676199515
958,f7b21,-1.0,14611.264294829505,-14803.921154103453,0.467930715441638,0.024620867102317086,1.0,0.11423738555318529,870.1454545454545,110.48030303030303,1.6643046455987949,-180.07150091467963
546,0b2e2,-1.0,14995.674687222916,-2303.5079906935903,0.43071465898759165,0.14243338625925905,1.0,0.11415445801695041,870.1454545454545,1554.2803030303032,3.231344812383743,659.8434889447426
340,83add,41.0,23227.0669554585,-4667.88830007724,0.7457239125982885,0.0722882965210395,0.5,0.11415147004837943,870.1454545454545,806.5939393939393,4.106057501817677,125.18477985336597
478,e06fe,12.0,24620.155003805045,-22535.346424291125,0.7476253774439681,0.018641606543683267,0.5,0.11414643473196597,870.1454545454545,372.7560606060606,2.435432793906384,23.534562775997344
484,5bb2f,40.0,23359.07944350853,-9621.825608324703,0.7476933420474464,0.08184415163756596,0.5,0.11410594850334016,870.1454545454545,1245.1545454545453,2.240093443929529,214.74679167930773
866,39c76,40.0,22862.218046806665,-254.26554574945249,0.683209684298379,0.24930951372684615,0.5,0.11399164100144904,870.1454545454545,3443.0954545454542,1.6349973387987313,570.1954664999967
522,1019f,-1.0,14782.728715400224,0.0,0.36246609405919233,0.4297652092670971,1.0,0.1137964900812874,870.1454545454545,4085.0893939393936,3.0368168151197112,984.7663123919964
457,1c773,-1.0,21911.000558578256,0.0,0.6293591868437873,0.506488690243224,0.5,0.1136135341079901,870.1454545454545,4728.568181818182,5.697109413473478,623.4933714999988
57,9669f,11.0,25349.22797310906,-33305.137959369444,0.773640286468146,0.009901625046532293,0.5,0.11361157980208403,870.1454545454545,102.23181818181818,0.7313957436360975,-1.2517449780019092
672,b583d,26.0,12337.793168764161,-572.6135568994033,0.3787244304468688,0.36212159835933644,0.909090909090909,0.1135500967759853,870.1454545454545,3288.504545454545,1.2642346863439577,1044.4355997275802
640,8c2c2,14.0,16874.92251616604,-31482.884144301628,0.5607385235003721,0.014685814901431603,0.909090909090909,0.11342427908624665,870.1454545454545,130.79090909090908,1.3400853887211501,-518.1225771000096
306,b53d3,-1.0,15557.084112728216,-13950.188365283957,0.5528858013861057,0.017776755643294624,1.0,0.1131331535477162,870.1454545454545,143.20757575757577,3.5418836994464518,8.51915992900377
308,0673a,-1.0,23379.772963504496,-11471.799178578693,0.7531246667103381,0.021075383625201668,0.5,0.11309075676598113,870.1454545454545,201.19848484848487,3.0568018982444496,152.54060234999773
448,3872e,36.0,22801.50432346804,-10090.141728023329,0.7369319928911412,0.09566319057561899,0.5,0.11308672883067508,870.1454545454545,1196.709090909091,1.330674730957005,150.72308556000118
196,d6694,14.0,23496.855575787537,-333.11287748530435,0.73441111312812,0.16302307904757066,0.5,0.11289419151161484,870.1454545454545,1426.0318181818182,2.027997703961807,365.3472227210496
541,95f13,38.0,22679.591505945886,-1592.8689979714159,0.6815992126197223,0.3313527874216372,0.5,0.11287670247041973,870.1454545454545,3106.230303030303,1.076803763397333,520.6967284190008
10,c72e9,12.0,24000.678532753223,-18887.016276187387,0.7751518790662818,0.012018286860460222,0.5,0.11282108684912595,870.1454545454545,173.9909090909091,1.3770749152972641,-136.45596620000566
51,5c4db,26.0,14253.041393473497,-19289.201584761657,0.55316168878751,0.02392194753373533,0.909090909090909,0.11254039720576596,870.1454545454545,415.89696969696973,1.2890693215979865,398.39716407099866
294,0e5c8,-1.0,17462.986067051395,-10579.11806057183,0.587337702844648,0.011269922376868594,1.0,0.11251272845945787,870.1454545454545,104.45454545454545,1.9608983763865004,-104.67213955599925
427,d6ec9,28.0,15479.076388290323,0.0,0.49459495472736054,0.1343814221110939,0.909090909090909,0.11240333046662582,870.1454545454545,2603.6515151515155,2.095947736335218,783.2922375999968
208,cc37e,13.0,22661.868422778476,0.0,0.6211568308901466,0.8198831971360566,0.5,0.11232811414165927,870.1454545454545,6328.518181818182,1.558641521459748,594.1294754999951
423,fc2b3,40.0,23075.51926132197,-3740.288260009701,0.7008204442404756,0.17297093605406563,0.5,0.11230777972374056,870.1454545454545,1728.7439393939392,1.3155506673210302,394.4015068494716
774,4e392,41.0,22949.3971663099,-3945.566701191574,0.7481242972443446,0.08246755297668529,0.5,0.11210699707686046,870.1454545454545,1109.3742424242425,2.5495678103132655,118.7744325015885
929,48db8,-1.0,23471.0571518356,-17435.749276200633,0.750572247204953,0.014583583886690897,0.5,0.11199786340022964,870.1454545454545,115.52878787878787,1.5140507583056078,120.73493788999951
760,dee96,14.0,23259.213493793228,-21882.755857331085,0.7512082403971174,0.020265913459601406,0.5,0.11190737895786933,870.1454545454545,143.47575757575757,0.6068223776279266,-207.66713590002124
782,b4873,-1.0,24850.26852966168,-30810.536342288953,0.831744834987849,0.013136172669370243,0.5,0.11190242218993914,870.1454545454545,221.35454545454547,3.7080495708163697,50.66681294700075
943,b5365,29.0,16607.022814471722,0.0,0.4660280225999791,0.2517899303975403,0.909090909090909,0.11180775470112714,870.1454545454545,3314.5530303030305,5.248921602492187,769.1828888999985
509,2fe3b,10.0,16643.99784020683,-18959.734573078757,0.4421308648518307,0.1090357889044006,1.0,0.1117852022440863,870.1454545454545,1089.6712121212122,1.0140292500888723,-526.4363192310637
375,a5fa7,-1.0,19800.12312560509,-34063.54059228551,0.5593067418922,0.01073018856923618,1.0,0.11177823755896768,870.1454545454545,103.02272727272727,1.8445298126643612,-672.1679934000069
466,8f8b3,17.0,23125.048837991126,-8983.680778070973,0.7431552174245801,0.020853326679690937,0.5,0.1116832751498321,870.1454545454545,496.68939393939394,2.0450100390974466,17.318369982997833
252,97617,13.0,23745.641908479614,-7517.034236802474,0.7625077922803135,0.02260415675577318,0.5,0.11155285428978959,870.1454545454545,488.37272727272716,2.4031007551446173,52.206145771999914
206,d7c22,-1.0,16901.07127406736,-9652.05055102981,0.6432317993031631,0.014109995587922159,1.0,0.11152073778860738,870.1454545454545,111.74090909090908,1.5470484094364139,20.532229557996974
723,0840c,11.0,22263.31520267157,-43661.56335141756,0.7295044790083586,0.024763854675956733,0.5,0.11147601624305059,870.1454545454545,204.36515151515152,0.5464475498561757,-102.16793830003732
168,7c292,11.0,16579.553155922127,0.0,0.34764824905611363,0.6911722388886181,0.909090909090909,0.11125732341638823,870.1454545454545,5409.556060606061,2.189029669093345,948.0313409999975
511,e5b3d,40.0,22772.72916990381,-13495.92536150285,0.7388795304982686,0.09194754829604933,0.5,0.11124666811695065,870.1454545454545,1173.480303030303,0.9914583611613982,201.12265448399918
479,4828a,47.0,23161.3180263659,-5927.578805306235,0.7570396218459535,0.032823631964360105,0.5,0.11123358000485307,870.1454545454545,563.4818181818182,10.950537982076604,85.66195339999962
1191,12805,18.0,18279.619207957672,-7981.046193659872,0.6387504099170089,0.019068055114713562,0.6666666666666667,0.11101614757550204,870.1454545454545,383.6318181818182,2.099249288726336,181.86046351799695
449,3db7a,-1.0,16379.493689688064,-26611.575029146396,0.6308736075438588,0.015170311614271775,1.0,0.11095375857479337,870.1454545454545,190.4969696969697,1.9269649560647784,149.49951611600082
773,ffcde,39.0,12929.917017313292,-41.55258558703099,0.40564904147657793,0.2574788524335093,0.909090909090909,0.11092623798112328,870.1454545454545,3494.783333333333,1.6701138728053537,783.7531295999952
84,d9b4f,-1.0,13455.716844543047,0.0,0.4294815994454859,0.21617096959308402,1.0,0.11088344332709812,870.1454545454545,2656.839393939394,1.0939379151692288,719.6342512237859
289,c0563,-1.0,13639.006765415761,-441.9970110002164,0.5490478815716422,0.033600558755926754,1.0,0.11063099007545536,870.1454545454545,767.5969696969696,1.9260165754078429,432.0670215349972
964,e5795,-1.0,23352.326599565622,-10645.524602386866,0.7920747961136041,0.01450425080220314,0.5,0.11047350177786369,870.1454545454545,117.87878787878789,1.404440809518652,142.46793979999276
417,3ada9,-1.0,12099.781335030168,0.0,0.4196462840232174,0.19115872461594882,1.0,0.11045586961854424,870.1454545454545,2956.3196969696974,4.739826821483583,1046.857804689
657,dac76,42.0,22140.54572655485,-4867.3512003253845,0.6699919746619867,0.3854160554242045,0.5,0.11038332605088332,870.1454545454545,2651.281818181818,2.344101811624886,149.82370025658264
77,1afc6,42.0,22418.331892380706,-2310.881809272527,0.6799633536048683,0.31492306082595295,0.5,0.11035336720859945,870.1454545454545,2342.1348484848486,1.2688516234696927,537.7423770999926
8,b9d0d,12.0,23652.224196323798,-14315.449458780678,0.7483739125320849,0.012529360749205121,0.5,0.11031949061062614,870.1454545454545,97.07878787878789,1.6625884462391838,31.14873719999438
101,e7fa5,20.0,23313.424345881238,-5908.246408248812,0.7830656585335429,0.01689264592831913,0.5,0.1103046543989814,870.1454545454545,181.82575757575756,4.3848371828816335,226.46514161200037
20,7e401,-1.0,14374.381343671062,0.0,0.5362663365229876,0.08366576446188642,1.0,0.11021567849708278,870.1454545454545,1673.724242424243,4.631877432141223,973.9040232999985
575,dd6dc,25.0,13015.607927277408,0.0,0.417354301624756,0.2776577967906952,0.909090909090909,0.11021017021710856,870.1454545454545,4286.162121212121,2.03503782809632,789.5408373999969
710,403f1,-1.0,13287.57689479844,-839.8310436690618,0.49758395909348574,0.08387044519894334,1.0,0.11020912480527727,870.1454545454545,1287.9636363636362,2.3419246199542543,480.96903603065374
995,224a1,-1.0,15041.815856418925,0.0,0.6301813437529359,0.027030425997074017,1.0,0.1102062234994388,870.1454545454545,932.0181818181817,1.6169513818944778,313.9558357390003
668,2c794,12.0,14629.910774143202,0.0,0.4253266693409045,0.6422456590437237,0.8365416283444506,0.1100347580360003,870.1454545454545,5236.04090909091,2.1056970408027147,718.5927900920015
1066,7527a,-1.0,15896.95451523718,-10379.329723203093,0.5966928965526276,0.011308045858341565,1.0,0.10995358677555288,870.1454545454545,84.4378787878788,1.5249199068383723,-80.14038923399613
1118,dd3b7,-1.0,15401.227786087278,-46643.654236472845,0.5366167743741644,0.014967822166336003,1.0,0.10990295317150284,870.1454545454545,129.4409090909091,1.2838532650160142,-134.43990979399575
39,19b99,25.0,13183.368221152605,-12665.236890649101,0.5537719838327629,0.03171031155348405,0.909090909090909,0.1098947293967818,870.1454545454545,361.64393939393943,2.3211848664160084,246.2209703999931
318,7fa8a,-1.0,23384.228881747527,-5067.157358111941,0.7681956521973792,0.01565689697206761,0.5,0.1098651892038525,870.1454545454545,115.7060606060606,3.6052761339220694,29.036863923998787
957,5f7dc,-1.0,13984.755075432386,0.0,0.6070357548216496,0.03678423596735716,1.0,0.10982782714855599,870.1454545454545,1031.6318181818183,2.2961891513551245,430.3090809019985
60,963b9,36.0,22265.58578622857,-45.59587903655649,0.6756227786405826,0.23378878011735527,0.5,0.10973099332329106,870.1454545454545,3238.793939393939,2.6764209625386934,504.8291523999972
968,e9e5d,14.0,12751.5644387127,0.0,0.332156192346354,0.7314513972701459,0.9017093212629811,0.10967422790825175,870.1454545454545,6512.937878787879,1.0593786355936123,1101.7877861999891
821,6baed,38.0,15690.729818329917,0.0,0.5633999699055706,0.17490783687972808,0.7102457161659753,0.10964554309182879,870.1454545454545,3177.2272727272734,8.648707913270753,831.5970539999981
846,57f1e,20.0,22914.66349142089,-15535.331606849506,0.7467551774739946,0.018772102363552565,0.5,0.10924129349681233,870.1454545454545,212.9878787878788,0.8868262000737133,-144.42773940000893
175,473b4,25.0,21884.9783184202,-1304.051481983422,0.6494005078930218,0.44896656807325214,0.5,0.10918714208985746,870.1454545454545,4425.506060606061,1.7526788681340724,471.79396521938327
1131,56e57,-1.0,13242.843315300415,-9563.831567219198,0.4742830236562257,0.03437226343623409,1.0,0.1089243112972738,870.1454545454545,304.3015151515151,2.314975925039388,-485.5055753740003
776,05b41,27.0,19046.38414206667,-12089.142695732009,0.6744581837041008,0.020631565407973312,0.6666666666666667,0.10888391987092173,870.1454545454545,399.4575757575758,2.962330421807522,-68.44307774499947
767,dd5d9,26.0,22743.23373152639,-861.1744901761119,0.6901282915408955,0.2957112533546247,0.5,0.10864716242942363,870.1454545454545,2724.018181818182,3.5707858029988553,517.0414540999978
358,21de8,24.0,22705.6535425128,-3218.1398807941146,0.7383012867163672,0.11691856826561603,0.5,0.10864130102085755,870.1454545454545,968.7515151515152,1.7873503780939628,260.05541071128584
757,adaa6,-1.0,15948.081178964658,0.0,0.5303474067312925,0.10328128811959908,1.0,0.1085958140257747,870.1454545454545,1364.890909090909,2.1056232076600976,654.9464098979989
1116,8eff6,25.0,23085.001263948216,-16836.504990493595,0.7409192769979132,0.021415692934655593,0.5,0.10848399317948063,870.1454545454545,189.40909090909096,1.7211395912606375,60.36190799999348
1106,f0154,17.0,18181.876422929174,-8784.804152008219,0.6843109308929269,0.014875263159153123,0.6666666666666667,0.1082859282578057,870.1454545454545,111.66363636363636,2.0349860500263284,-27.4601153000052
813,fb42a,22.0,13996.779294217344,0.0,0.4484775117264139,0.29309499403508155,0.909090909090909,0.10824601314386063,870.1454545454545,3676.5212121212116,8.91486187872345,851.3679509999988
707,c593f,20.0,16192.926102746269,0.0,0.43774717387216366,0.24201158174644635,0.909090909090909,0.10819799654746348,870.1454545454545,3543.581818181819,5.394945823172959,683.267474899999
580,b8035,31.0,22271.59669828027,-1535.3175009941615,0.6793714437467756,0.28326721506014885,0.5,0.1081082798960231,870.1454545454545,2434.062121212121,2.3923580500150137,393.06141895168133
955,b819a,-1.0,17389.925615689906,-59076.558878552154,0.548904304170674,0.008260410472793186,1.0,0.10805848043277791,870.1454545454545,82.0378787878788,1.0800186456999816,-184.48463956099428
169,dcd89,14.0,23426.897049599145,-15954.84286540891,0.786701340813309,0.011882233655057929,0.5,0.10801229017328225,870.1454545454545,131.96060606060607,2.7678881116235616,-80.86635721500022
383,c9af5,-1.0,16071.837228383369,0.0,0.47542071430889626,0.15459555626249322,1.0,0.10793715519686797,870.1454545454545,2315.2424242424245,4.537006305135076,898.0519470980001
1012,f25dd,-1.0,13857.214478346978,0.0,0.3954975853819342,0.3782795873521646,1.0,0.10777583360444525,870.1454545454545,3480.177272727272,1.52787186285768,926.0741596580166
140,14088,25.0,23929.026927433944,-22678.670218547115,0.7888473402599184,0.027984140321039373,0.5,0.1076585745065703,870.1454545454545,626.0545454545454,0.9612705891099904,50.56456319999385
309,6c44d,30.0,15562.445176724657,-11163.350872834832,0.5100422227188739,0.06187033732397321,0.909090909090909,0.10762213237937175,870.1454545454545,817.2984848484848,3.313695987305154,-492.1532861199985
71,f6f0d,-1.0,14220.276757779453,-9564.236205424775,0.5586129282866586,0.015931742575517112,1.0,0.10760232384912632,870.1454545454545,164.5651515151515,2.7166343529458783,-69.14585779999462
722,6b7a2,-1.0,12328.75857219474,0.0,0.4488185848705763,0.1708018530028837,1.0,0.10740035560079195,870.1454545454545,2649.4439393939397,3.1879551424925596,1195.5741766999972
1088,6b086,23.0,13438.40328912327,-7605.220704266456,0.5559950741792995,0.020665442363380235,0.909090909090909,0.10738540618908216,870.1454545454545,254.9151515151515,2.0376833606306644,251.6951527000016
407,f58e6,-1.0,13258.511992230415,0.0,0.3499244910253175,0.46701165450034715,1.0,0.10728666183202168,870.1454545454545,4313.874242424243,2.609670383953353,1093.3757410999951
579,0202f,-1.0,12621.17887651483,0.0,0.48187078407280987,0.10734687707086837,1.0,0.10727089437582409,870.1454545454545,2006.3272727272729,3.6205442537118473,774.8700013939983
1048,b7072,38.0,22950.46958510339,-5435.217644754166,0.7882042948295772,0.026099091280255584,0.5,0.10719230420903379,870.1454545454545,538.8348484848485,15.15122849701237,191.29830046100048
89,56a5a,37.0,22225.222565901688,-25.721888101327256,0.7018026888321113,0.30327791892383027,0.5,0.10718699409536177,870.1454545454545,3456.7772727272722,1.5831446551686077,426.7504570359993
967,33185,32.0,10686.031649291794,0.0,0.4327820222776093,0.22347433448982149,0.909090909090909,0.10712689176769413,870.1454545454545,3597.090909090909,14.970064880253073,883.3566931149999
563,50159,-1.0,14933.699246945984,-24424.745544246354,0.5181443508689879,0.01036771809077767,1.0,0.10702390963771599,870.1454545454545,95.8121212121212,1.485504823001572,-177.60151317599625
905,49eb8,-1.0,15019.460409336385,-24433.176687702147,0.5627758067383799,0.018325638297196845,1.0,0.10701839847708179,870.1454545454545,145.4121212121212,2.6951292876125836,-113.82107373498675
570,7f9a0,-1.0,13191.466249356463,0.0,0.5841401928694585,0.045387407197866186,1.0,0.10688739081873036,870.1454545454545,980.4621212121212,3.187933183251401,467.99657436399906
35,d6c3d,-1.0,12245.866126150886,0.0,0.42438503480840095,0.2921865425092864,1.0,0.10682635475547114,870.1454545454545,3174.831818181818,1.4609637147901111,514.1061987350007
79,91710,37.0,22704.616613073442,-4056.5456012803647,0.7914469325041094,0.035379327415916394,0.5,0.1067306069376678,870.1454545454545,690.0151515151515,15.378701216461458,245.7985116709999
842,46c15,-1.0,14191.056319784402,0.0,0.5494585924488395,0.06554805469396306,1.0,0.10664003213842389,870.1454545454545,1339.0500000000002,1.6423124616893474,381.5527179739308
953,3b356,-1.0,12683.076168603542,0.0,0.4151122557997699,0.25888623391527255,1.0,0.10663160922548597,870.1454545454545,3338.8045454545454,1.3106735028041152,603.3655148219999
623,4985f,-1.0,11446.02102272581,-1297.8339916681466,0.4831189404375151,0.1407475348799937,1.0,0.10655775358614145,870.1454545454545,1607.792424242424,1.7868011386577245,143.63812540106113
833,e1b57,-1.0,22452.779684272693,0.0,0.6789182383451325,0.32619361838369343,0.5,0.10650816443949096,870.1454545454545,4272.172727272728,2.1603313047802235,425.32882361099826
946,81d3e,-1.0,14087.958089760206,-31096.464398166107,0.5123393297102459,0.02913212169900551,1.0,0.10642386656539102,870.1454545454545,495.578787878788,2.2574767284783666,-42.487747400006214
985,e89fb,-1.0,21799.868610021334,-14340.319940637437,0.7222551340887455,0.04184629101152062,0.5,0.10633257013409803,870.1454545454545,559.7545454545453,9.328602139568558,-48.13801909999992
222,60569,20.0,23169.480039154998,-12081.473033879352,0.7824034707006132,0.014909432737127444,0.5,0.10622670640065658,870.1454545454545,140.31515151515148,3.6135853105054276,111.29973283299802
369,08ab9,14.0,22728.485561331636,-1328.883342540646,0.6827915438911485,0.29688259858887567,0.5,0.1062259617742265,870.1454545454545,1847.9848484848487,1.5133771298068497,292.25940538433053
664,88185,25.0,22692.254771360946,-2555.4421648412263,0.7118569775954054,0.3074752172390034,0.5,0.1061639841923126,870.1454545454545,2203.872727272727,1.1606130340078546,328.9748006404481
1021,e6b82,-1.0,8487.335069732264,0.0,0.2564928454771827,0.626206352543636,1.0,0.10588433955027554,870.1454545454545,5630.0,1.8544652970117523,1263.0049470075314
460,b0351,13.0,12344.798745136368,0.0,0.4420714683259516,0.33076046371749307,0.8691063737250299,0.10581412493187359,870.1454545454545,3461.233333333333,1.1114133125376802,758.8883985549961
835,82b77,-1.0,29234.87594063343,-110753.72562677645,0.5429185045391336,0.00797057141993812,1.0,0.10564524462478904,870.1454545454545,76.93484848484849,0.8486059056922953,-524.8201217660035
745,be3c3,-1.0,12702.3122820053,0.0,0.5063897833404791,0.1657713636442519,1.0,0.10561044439243851,870.1454545454545,2347.430303030302,4.451741318335397,771.530633458998
1156,a68d8,-1.0,11754.463171171994,-3580.735726346351,0.4801727164524705,0.05200222630973628,1.0,0.10551294468884374,870.1454545454545,131.3530303030303,1.5781110584500597,203.0003441489958
1182,9a785,-1.0,15363.69834921051,-15597.95504879498,0.5451280363201194,0.011904337333513627,1.0,0.10548929046001308,870.1454545454545,111.92727272727274,1.777601302730296,-74.00008460000167
768,abf37,-1.0,15090.616222723771,-14039.67883800142,0.5483435793737517,0.008904328095168152,1.0,0.10546771603856664,870.1454545454545,76.49393939393939,1.2868600626453774,-63.253674699998854
505,da0db,34.0,14024.813331498939,-11247.995040046022,0.5748898388403958,0.024542087336920163,0.909090909090909,0.10532310732642737,870.1454545454545,503.67575757575764,1.5125012937819229,-51.73909700000523
708,3e221,12.0,22755.697986182273,0.0,0.665206946415531,0.5218240067315143,0.5,0.10529807471978905,870.1454545454545,4530.953030303031,1.7969269914570871,356.04396467499845
445,3d46f,-1.0,14956.318041973334,-8761.569632676134,0.5875083482501936,0.01083471684570125,1.0,0.10522420088694734,870.1454545454545,84.10757575757576,1.5800763480558258,62.66779182200548
1111,d2692,23.0,22660.975198022436,-5158.457409779812,0.7107369811016869,0.19892337477103406,0.5,0.10515053372524101,870.1454545454545,1718.7590909090907,3.038322776789873,169.90374493581078
680,91a4e,20.0,22756.0771093722,-17634.135019829137,0.758668157332675,0.0143617239508387,0.5,0.10501333596868276,870.1454545454545,158.66969696969696,1.27454271973369,-158.46400730000695
1165,13bf4,11.0,14459.039300796047,0.0,0.3645410140786606,0.7963471630772857,0.909090909090909,0.10495001962817369,870.1454545454545,5061.5212121212135,2.135229089976973,879.4422210600007
1093,58a25,13.0,21648.25206393703,-4407.012529619867,0.7378884946893116,0.06805336304652214,0.5,0.10492973326823898,870.1454545454545,756.5136363636365,2.9499634862046644,48.85107145299996
432,1f4ef,-1.0,21703.55412373737,-18077.510568536924,0.7452284300691445,0.03168637133038585,0.5,0.10487906844236837,870.1454545454545,447.40303030303033,4.046829291099512,232.24918810000048
76,6c573,21.0,22874.298087218034,-15624.149268589052,0.7747241988981421,0.014340872182089641,0.5,0.10485485913924211,870.1454545454545,178.7348484848485,1.8670420005713118,-206.7684165000051
454,c3423,34.0,12316.014693668538,-13743.083352325073,0.5620092191467374,0.03245572961531724,0.909090909090909,0.10478560069321569,870.1454545454545,601.2348484848485,1.5905187251876114,613.3405164620001
512,aaea8,14.0,22617.138423606797,0.0,0.6653924866476421,0.48437032959999554,0.5,0.10476454099505625,870.1454545454545,4698.413636363636,1.2356272240341661,463.68668385199805
669,d8f62,44.0,22784.98166955083,-5967.923004514519,0.7666878538505473,0.08409527347809202,0.5,0.10470326220236523,870.1454545454545,1245.7833333333333,3.8918412398655877,168.0600878261372
464,13d52,29.0,22475.250621711944,-2025.3263251315968,0.766001757021984,0.05523759976446751,0.5,0.10466050644458029,870.1454545454545,582.6121212121211,2.259420633284884,-186.93887355914714
