,uid,symbol,n_days,h_stuck_avg_l,h_stuck_max_l,h_stuck_avg_s,h_stuck_max_s,l_adg %,s_adg %,total adg %,total gain %,total gain $,bkr Long,bkr_Short,strat
336,78c07,UNIUSDT,567.9986111111111,2.933498314324654,394.8833333333333,2.658339833593344,449.51666666666665,0.16578661230319536,0.01626799014630803,0.1820546024495034,148.98066399999988,1467.9185407160167,1.0,1.0,/flyingtoaster/audisabled/1.7/ADAUSDT_20220726144831_522de/config.json
340,78c07,ADAUSDT,567.9986111111111,2.971869776905748,244.5,2.855460131266583,2588.2166666666667,0.16948319283294117,0.012150080889564015,0.18163327372250518,163.561136,1614.3374101880008,1.0,1.0,/flyingtoaster/audisabled/1.7/ADAUSDT_20220726144831_522de/config.json
235,1483b,XRPUSDT,567.9993055555556,0.4871000976678816,56.78333333333333,13631.983333333334,13631.983333333334,0.1813955807383286,0.0,0.1813955807383286,185.19533000000007,1727.1506590801532,0.9996824491129559,1.0,/tedyptedto/configs/live/eb1ed_long_only.json
1008,d4d2b,LTCUSDT,567.9986111111111,1.9485372593863162,1789.55,9.142834786496758,4447.9,0.15377998368848522,0.027353712089761187,0.1811336957782464,236.15149999999977,2314.9572721999975,1.0,1.0,/flyingtoaster/audisabled/1.7/GMTUSDT_20220726144831_522de/config.json
699,1351e,UNIUSDT,567.9993055555556,0.6512508758519651,2001.0666666666666,1.0943231382622889,1267.2,0.16856759448536776,0.012510119175477863,0.18107771366084563,165.68315800000022,1589.9112967720152,1.0,1.0,/flyingtoaster/0.1_auenabled_short/XLMUSDT_20220731004348_49308/config.json
913,b64ab,MATICUSDT,567.9993055555556,0.5553421327792941,1793.85,0.8535460104773235,160.8,0.1719091822703757,0.008726507839237915,0.1806356901096136,170.3180287726098,1635.4423844431753,1.0,1.0,/flyingtoaster/0.1_auenabled_short/ADAUSDT_20220731004348_49308/config.json
403,6f8a4,LTCUSDT,567.9986111111111,6.091137920762586,2809.0333333333333,10.879462623038041,4364.983333333334,0.15931241338481208,0.021289377438356977,0.18060179082316907,98.14149999999994,967.9516077000053,1.0,1.0,/flyingtoaster/audisabled/1.5/ADAUSDT_20220723093109_e541e/config.json
810,dfc6a,LTCUSDT,567.9993055555556,1.0294504858279212,4163.966666666666,2.0567265137799238,1044.8166666666666,0.17280709236985886,0.006779640350393923,0.17958673272025277,112.01299999999952,1060.6328939999887,1.0,1.0,/flyingtoaster/0.1_auenabled_short/SANDUSDT_20220731004348_49308/config.json
1052,963d8,LTCUSDT,567.9986111111111,11.999970657276995,2809.016666666667,32.226871552403466,3652.5333333333333,0.16190708294217268,0.017643827199991163,0.17955091014216384,98.78449999999992,979.8525746999951,1.0,1.0,/flyingtoaster/audisabled/1.5/MATICUSDT_20220723093109_e541e/config.json
884,85d7d,XRPUSDT,567.9993055555556,0.6123156507808172,104.25,1.2341103868670409,1147.9666666666667,0.17066351312141242,0.008845962370667124,0.17950947549207955,171.93439999999998,1652.621239700095,1.0,1.0,/flyingtoaster/0.1_auenabled_short/maximum_pa_distance_std_test/DOTUSDT_MAX_PA_DIST_STD_0.010/config.json
446,56ed4,UNIUSDT,567.9993055555556,0.5948934467961307,4370.4,5.132523845381526,11506.666666666666,0.13852666016893025,0.03954272804512962,0.17806938821405988,172.8400169999995,1654.6385242630652,1.0,0.6724670199125767,/flyingtoaster/0.1_auenabled_short/GMTUSDT_20220731004348_49308/config.json
933,fee62,TRXUSDT,567.9986111111111,0.5138321397160447,1044.3833333333334,1.3849402282501946,493.0,0.0485132664124645,0.12906726887770592,0.17758053529017043,46.32621300000001,433.129767390953,1.0,0.1607694752581896,/MDCL/Update_0.2.1/SANDUSDT_0.2.1/config.json
509,8a161,DOTUSDT,567.9986111111111,4.7697574061115,1791.65,17.589634408602148,4478.366666666667,0.1602269133136952,0.01691942895033855,0.17714634226403375,250.39135999999976,2477.730698829993,1.0,1.0,/flyingtoaster/audisabled/1.7/MATICUSDT_20220726144831_522de/config.json
217,6f4ae,AVAXUSDT,567.9986111111111,3.0654298778202533,328.8666666666667,13631.966666666667,13631.966666666667,0.17697576342566612,0.0,0.17697576342566612,115.51756970531363,1140.2705018801203,0.996298129914385,1.0,/tedyptedto/configs/live/a_pro.json
554,2ae92,XRPUSDT,567.9986111111111,16.78813628899836,376.85,3407.991666666667,13497.35,0.05998525868865144,0.11685979158781873,0.17684505027647018,40.02025,398.4727574300023,1.0,0.2573611886550317,/official_PB_config/v5.6.0/static_grid_124_symbols_390days_AUdisabled_2022-05-07.json
1129,e3a7d,LTCUSDT,567.9986111111111,13.867717870464565,326.7,3.7626184561597205,207.58333333333334,0.06515255312342204,0.11152649411934426,0.17667904724276629,127.48649999999986,1248.6200730000046,1.0,1.0,/official_PB_config/v5.6.0/2022-06-25_static_AUenabled.json
39,03a8f,UNIUSDT,567.9993055555556,0.6874424272987056,2135.116666666667,3.176877961625107,11295.4,0.1389921625591912,0.03761120887251843,0.17660337143170962,134.9045650000001,1292.0731393149929,1.0,0.7082837801711078,/flyingtoaster/0.1_auenabled_short/ETCUSDT_20220731004348_49308/config.json
1078,78000,MATICUSDT,567.9986111111111,0.4016016576321785,150.76666666666668,0.9601328825656196,163.85,0.20786873687614213,-0.031588226549686876,0.17628051032645525,188.41233899999997,1786.5360360930022,1.0,0.447217713598003,/MDCL/Update_0.2/MATICUSDT_0.2/config.json
1104,e967e,XRPUSDT,567.9986111111111,5.009910572093593,112.4,6.751840845302955,154.13333333333333,0.10561775124167637,0.07065873209366101,0.17627648333533738,129.24773423529413,1282.0760376529465,1.0,1.0,/official_PB_config/v5.6.0/2022-06-13_static_16symbols_AUenabled.json
649,da984,MATICUSDT,567.9986111111111,0.39494630509522155,400.48333333333335,0.37725104930584386,165.05,0.22547163896622502,-0.05028700039347476,0.17518463857275027,211.9835084440786,2015.472074292979,1.0,0.6570550451236159,/dotcom87/dotcom87_scalp_neat_0_2/GRTUSDT_20220726210400_ec831/config.json
975,5457c,LTCUSDT,567.9986111111111,9.526182156999766,4163.983333333334,26.367440361057383,3926.55,0.1514315979558106,0.023503586375879182,0.17493518433168978,90.76629999999999,898.7987925000018,1.0,1.0,/flyingtoaster/audisabled/1.5/SOLUSDT_20220723093109_e541e/config.json
1175,d52e0,TRXUSDT,567.9986111111111,5.914085321764281,2136.483333333333,14.471302193913658,3646.5,0.16163536519102503,0.013163084988701673,0.1747984501797267,120.79961400000003,1195.5502389199962,1.0,1.0,/flyingtoaster/audisabled/1.7/XRPUSDT_20220726144831_522de/config.json
1209,c8424,ADAUSDT,567.9986111111111,5.259246399176955,1793.8833333333334,19.308734655335222,12865.866666666667,0.12273355871700917,0.05202514306606552,0.17475870178307468,171.9159230707319,1703.156554911326,1.0,0.4575086273103791,/flyingtoaster/audisabled/1.7/MANAUSDT_20220726144831_522de/config.json
164,462f1,ADAUSDT,567.9986111111111,0.34499953601768196,82.48333333333333,0.8457604334698267,530.2333333333333,0.18808130539231468,-0.013330338085112265,0.1747509673072024,169.27138700000063,1592.2741726030247,1.0,0.5107490076789175,/dotcom87/dotcom87_scalp_neat_0_1/CHZUSDT_20220725154729_35c4c/config.json
485,c3706,SOLUSDT,567.9993055555556,0.6976807069621441,164.8,1.5178692053594627,7107.966666666666,0.15433252644250664,0.019466956994023843,0.17379948343653048,141.41257599999975,1356.898537376028,1.0,0.8996371274834003,/flyingtoaster/0.1_auenabled_short/EGLDUSDT_20220731004348_49308/config.json
114,dd6dc,XRPUSDT,567.9993055555556,0.6040403816613494,889.5166666666667,1.2778387076615423,258.1333333333333,0.17501473493876046,-0.0026870452442263864,0.17232768969453408,155.13880000000003,1488.4616709400389,1.0,1.0,/flyingtoaster/0.1_auenabled_short/EOSUSDT_20220731004348_49308/config.json
334,78c07,XRPUSDT,567.9986111111111,2.878979232664555,175.93333333333334,3.2581182281708094,1144.3,0.16108588207176336,0.011015991668185926,0.17210187373994928,155.08534000000017,1529.2885371299917,1.0,1.0,/flyingtoaster/audisabled/1.7/ADAUSDT_20220726144831_522de/config.json
124,c7713,DOTUSDT,567.9986111111111,4.571417393248379,1739.4166666666667,30.841553544494722,11587.916666666666,0.14541202960966587,0.02653435014014664,0.1719463797498125,189.4737187828162,1874.9611927881588,1.0,1.0,/flyingtoaster/audisabled/1.7/XLMUSDT_20220726144831_522de/config.json
1192,d6ec9,XRPUSDT,567.9993055555556,0.6170551934335204,175.78333333333333,1.1421854489596426,3031.616666666667,0.15608833778272296,0.01578014362629294,0.1718684814090159,152.65291999999994,1468.4950026200625,1.0,1.0,/flyingtoaster/0.1_auenabled_short/DYDXUSDT_20220731004348_49308/config.json
432,fb42a,DOTUSDT,567.9986111111111,5.934682919750399,1789.9833333333333,13.811516379601485,11601.0,0.11594272652144216,0.055260577040365015,0.17120330356180719,164.63094085714272,1629.8719283014273,1.0,0.7870897804137882,/flyingtoaster/audisabled/1.7/DYDXUSDT_20220726144831_522de/config.json
323,69b76,XRPUSDT,567.9986111111111,0.5814941204908359,95.1,0.969556661925083,349.3,0.07094568001148303,0.10011084796087677,0.17105652797235982,44.58788999999999,405.7888695000314,1.0,0.10241979761754735,/MDCL/Update_0.2.1/ATOMUSDT_0.2.1/config.json
785,f6b44,XRPUSDT,567.9993055555556,0.49234265144948475,258.95,0.9240769613159797,497.1333333333333,0.18237409924702536,-0.01142516423080769,0.17094893501621766,169.7555799999999,1613.4744709600948,1.0,1.0,/flyingtoaster/0.1_auenabled_short/maximum_pa_distance_std_test/DOTUSDT_MAX_PA_DIST_STD_0.015/config.json
729,34bc9,DOTUSDT,567.9986111111111,0.4127396956118041,111.36666666666666,0.4338074932111337,146.98333333333332,0.14113699242259573,0.02974075272422328,0.170877745146819,146.3098800000002,1364.1612740600165,1.0,1.0,/dotcom87/dotcom87_scalp_neat_0_1/GRTUSDT_20220725154729_35c4c/config.json
26,fb889,XRPUSDT,567.9986111111111,0.5600873769122259,232.83333333333334,0.9665319531102289,493.8833333333333,0.14342464963330412,0.027314131879326763,0.1707387815126309,130.12672999999998,1224.4749036500457,1.0,0.6799660704329267,/dotcom87/dotcom87_scalp_neat_0_2/CHZUSDT_20220726210400_ec831/config.json
425,cf6c0,LTCUSDT,567.9993055555556,1.1199460510461168,4165.816666666667,4.043898941955899,4307.816666666667,0.15310288328028487,0.017359590639438854,0.17046247391972372,102.77619999999985,985.2616100999971,1.0,1.0,/flyingtoaster/0.1_auenabled_short/NEARUSDT_20220731004348_49308/config.json
515,8a161,TRXUSDT,567.9986111111111,6.9268123306233065,1967.5333333333333,20.468418418418416,3676.1,0.16324230405838383,0.006164003105994113,0.16940630716437793,121.68130800000004,1203.2973268079945,1.0,1.0,/flyingtoaster/audisabled/1.7/MATICUSDT_20220726144831_522de/config.json
635,1bcb7,AVAXUSDT,567.9986111111111,3.5574025748086293,2020.2166666666667,7.077864312911042,6373.5,0.14969290625116774,0.01970485410692717,0.1693977603580949,366.4934880000001,3637.108235925992,1.0,1.0,/flyingtoaster/audisabled/1.5/SANDUSDT_20220723093109_e541e/config.json
1169,d52e0,DOTUSDT,567.9986111111111,4.43460203860334,1789.8833333333334,38.29204119850188,11590.9,0.13604780193395322,0.032798125561999625,0.16884592749595284,191.22695000000016,1892.565781300008,1.0,0.968693053241946,/flyingtoaster/audisabled/1.7/XRPUSDT_20220726144831_522de/config.json
851,7745a,XRPUSDT,567.9986111111111,5.426738322717622,201.23333333333332,7.258768193113241,1144.3166666666666,0.02514073233906363,0.1435727031540828,0.16871343549314644,35.36864999999999,349.75656942000137,1.0,0.20225485337777907,/official_PB_config/v5.7.1/neat_AUdisabled_440days_119symbols_2022-07-29.json
988,3835d,TRXUSDT,567.9986111111111,0.6442937265652078,2569.4,40.93683683683683,12959.6,0.16563458004618764,0.0029818597970710623,0.1686164398432587,110.00803399999997,1038.495099785067,1.0,0.9408088869416557,/flyingtoaster/audisabled/1.7/DOTUSDT_20220726063439_d6df6/config.json
832,bd1f2,LTCUSDT,567.9986111111111,8.080596720015807,10464.416666666666,6.0829837869998515,4355.983333333334,-0.030142252058605854,0.1978923920309539,0.16775013997234806,106.41980000000004,1049.5745679999955,1.0,0.23216621159434284,/official_PB_config/v5.7.0/xmrusdt_884days_AUdisabled.json
404,6f8a4,AVAXUSDT,567.9986111111111,2.7522646207685577,2195.766666666667,6.870950940860215,6398.2,0.14213313493295684,0.025511594704401324,0.16764472963735816,207.18981199999985,2045.133518113987,1.0,1.0,/flyingtoaster/audisabled/1.5/ADAUSDT_20220723093109_e541e/config.json
724,d7f63,TRXUSDT,567.9986111111111,1.7001704498212356,2544.05,8.051959047056506,3675.65,0.1544590172307112,0.013145030502754477,0.16760404773346568,107.54147700000016,1048.3534462340094,1.0,1.0,/flyingtoaster/audisabled/1.7/XMRUSDT_20220726144831_522de/config.json
129,c7713,AVAXUSDT,567.9986111111111,2.959610652771747,2037.05,10.272770660638031,6373.783333333334,0.14165896894926058,0.025276836242264924,0.1669358051915255,384.07489099999987,3801.3460920590137,1.0,1.0,/flyingtoaster/audisabled/1.7/XLMUSDT_20220726144831_522de/config.json
569,842b0,AVAXUSDT,567.9986111111111,3.1672785006195787,2029.2,21.03698559670782,6398.166666666667,0.1297595734244482,0.03705894793480864,0.16681852135925684,350.74914776271186,3473.8582598711246,1.0,1.0,/flyingtoaster/audisabled/1.5/ENJUSDT_20220723093109_e541e/config.json
312,5dc52,XRPUSDT,567.9986111111111,0.7797715745719407,125.81666666666666,0.9659840325018897,1150.1166666666666,0.06887201370271512,0.09785390963068454,0.16672592333339964,72.4618,693.9989911100467,1.0,0.3980114796272646,/dotcom87/dotcom87_scalp_neat_0_2/CRVUSDT_20220726210400_ec831/config.json
86,6dbbd,TRXUSDT,567.9979166666667,4.030736250739208,935.7833333333333,3.3297386419149975,1070.25,0.04558149146509675,0.1208909732150755,0.16647246468017224,57.346315999999995,569.913669352017,1.0,0.22567994174324404,/official_PB_config/v5.4.0/multi_80symbols_2021-05-01to2022-01-26_recursive_grid_auto_unstuck_disabled.json
766,0d71e,LTCUSDT,567.9986111111111,0.9303826553826554,65.05,1.6589955782726868,3962.65,0.09183516852955208,0.07463079881325783,0.1664659673428099,99.04509999999993,932.7871884000322,1.0,0.7699280223395064,/dotcom87/dotcom87_scalp_neat_0_1/CHRUSDT_20220728060537_06eab/config.json
240,1483b,TRXUSDT,567.9993055555556,0.6614256833252466,80.08333333333333,13631.983333333334,13631.983333333334,0.16633490999238792,0.0,0.16633490999238792,124.85427099999991,1167.8346671921008,0.9998629898835099,1.0,/tedyptedto/configs/live/eb1ed_long_only.json
196,3bd22,TRXUSDT,567.9986111111111,5.251142783769902,2100.7833333333333,10.51849279835391,4358.75,0.14080497426215982,0.025133073041865017,0.16593804730402484,101.6002719999999,1003.8050086269955,1.0,1.0,/flyingtoaster/audisabled/1.5/EOSUSDT_20220723093109_e541e/config.json
1194,d6ec9,UNIUSDT,567.9993055555556,0.5939085667813939,405.9,2.712832504145937,8500.95,0.15553144713694467,0.010026220024399825,0.16555766716134449,133.22218199999998,1278.0109353280322,1.0,1.0,/flyingtoaster/0.1_auenabled_short/DYDXUSDT_20220731004348_49308/config.json
190,3bd22,DOTUSDT,567.9986111111111,3.416532999164578,1791.65,26.064945825366475,11592.416666666666,0.1320594260155203,0.033485477932562714,0.165544903948083,190.10236999999987,1877.8867516900145,1.0,1.0,/flyingtoaster/audisabled/1.5/EOSUSDT_20220723093109_e541e/config.json
844,62d06,AVAXUSDT,567.9986111111111,0.6120399886259896,2021.6333333333334,1.7719961870098357,6373.75,0.1415734704922951,0.023539941614626553,0.16511341210692165,263.37790800000016,2545.641606046016,1.0,1.0,/flyingtoaster/audisabled/1.7/EGLDUSDT_20220726144831_522de/config.json
373,dc847,ADAUSDT,567.9993055555556,0.5027284014358067,2135.116666666667,1.1721395815419893,256.65,0.1571350216182255,0.007961891576326862,0.16509691319455239,290.78055300000034,2802.210853543029,1.0,1.0,/flyingtoaster/0.1_auenabled_short/HNTUSDT_20220731004348_49308/config.json
152,57f1e,TRXUSDT,567.9986111111111,0.7629262741586448,358.1166666666667,0.9670804956488839,330.18333333333334,0.10420110526492836,0.060254523487869215,0.16445562875279757,103.47956199999994,993.5487582429569,1.0,1.0,/MDCL/Update_0.2.1/DOTUSDT_0.2.1/config.json
540,40823,SOLUSDT,567.9986111111111,0.4560253794087802,87.15,1.3726680763937837,143.95,0.13048771230170667,0.033681377652581564,0.16416908995428822,136.239358,1288.9060731799755,1.0,1.0,/MDCL/Update_0.1/AVAXUSDT_0.1/config.json
516,8a161,ADAUSDT,567.9986111111111,5.144138364779875,2209.5,42.33530020703934,11061.666666666666,0.1359179947308003,0.028077908149473092,0.16399590288027338,221.16129512370003,2189.142139167999,1.0,0.8039444933594575,/flyingtoaster/audisabled/1.7/MATICUSDT_20220726144831_522de/config.json
691,5e6fd,TRXUSDT,567.9986111111111,1.5575830286410726,1268.6666666666667,2.4875851581508517,1034.0833333333333,0.07079690075445959,0.09319305940099075,0.16398996015545034,54.61749167670754,513.7746553830657,1.0,0.2960582923185181,/MDCL/Update_0.2.1/SOLUSDT_0.2.1/config.json
51,ae67f,LTCUSDT,567.9986111111111,4.5976278808319275,4179.333333333333,18.88084025854109,4361.666666666667,0.1345307581964021,0.028547497229428613,0.1630782554258307,138.5735076923076,1365.7978732230665,1.0,1.0,/flyingtoaster/audisabled/1.7/SOLUSDT_20220726144831_522de/config.json
608,7d563,DOTUSDT,567.9986111111111,3.517019263845889,261.31666666666666,53.04267185473412,7041.016666666666,0.14236063379399214,0.020716746811915796,0.16307738060590793,119.19665000000003,1177.4631141500097,1.0,1.0,/flyingtoaster/audisabled/1.7/SANDUSDT_20220726063439_d6df6/config.json
1208,c8424,TRXUSDT,567.9986111111111,8.627827004219409,2858.15,4.692587492828457,1297.5166666666667,0.14695609471431093,0.0160308422593316,0.16298693697364253,91.71681599999997,908.1723314970016,1.0,1.0,/flyingtoaster/audisabled/1.7/MANAUSDT_20220726144831_522de/config.json
3,c9d35,DOTUSDT,567.9986111111111,1.2452696324716055,5547.7,39.627810077519385,4974.9,0.1452572120454638,0.017371244059040274,0.16262845610450408,448.69528,4388.887926850014,1.0,1.0,/flyingtoaster/audisabled/1.7/HNTUSDT_20220726144831_522de/config.json
989,3835d,ADAUSDT,567.9986111111111,0.4209475872859025,4390.216666666666,22.45793520043932,12868.716666666667,0.09139088810320439,0.0706349925656804,0.1620258806688848,229.75505188888874,2177.602574460962,1.0,0.36356363085206134,/flyingtoaster/audisabled/1.7/DOTUSDT_20220726063439_d6df6/config.json
1125,e3a7d,DOTUSDT,567.9986111111111,8.02824892029839,192.13333333333333,2.2815006973500696,72.25,0.05497758225159955,0.1062964533796207,0.16127403563122025,111.68551,1088.2523774200072,1.0,1.0,/official_PB_config/v5.6.0/2022-06-25_static_AUenabled.json
865,52d6c,LTCUSDT,567.9986111111111,1.277956938845661,164.2,1.969083730559969,1050.5666666666666,0.10069839384604208,0.060464022906326034,0.16116241675236812,105.44629999999994,1016.2514859000273,1.0,0.8131634669278447,/dotcom87/dotcom87_scalp_neat_0_1/CRVUSDT_20220725154729_35c4c/config.json
219,6f4ae,ADAUSDT,567.9993055555556,3.262020419558108,394.95,13631.983333333334,13631.983333333334,0.16093023460938563,0.0,0.16093023460938563,134.7439275194005,1340.5907844890185,0.9981046109589552,1.0,/tedyptedto/configs/live/a_pro.json
237,1483b,UNIUSDT,567.9993055555556,0.43591658139336575,86.73333333333333,13631.983333333334,13631.983333333334,0.1596210424949435,0.0,0.1596210424949435,153.105638,1418.0445724060532,0.9988504022184086,1.0,/tedyptedto/configs/live/eb1ed_long_only.json
272,14088,AVAXUSDT,567.9986111111111,0.2779538101840524,111.36666666666666,1.0533122134652038,166.1,0.0772999265620604,0.08228547197406025,0.15958539853612064,83.80121299999948,749.072319987031,1.0,0.44474828759520296,/MDCL/Update_0.2.2/MATICUSDT_20220729133412_3d314/config.json
575,4828a,DOTUSDT,567.9986111111111,5.279615285308546,374.6666666666667,3.881539483675019,136.93333333333334,0.0998395459072218,0.059463302563506876,0.15930284847072868,96.42683065552194,949.5407083452162,1.0,0.7807102610580196,/official_PB_config/v5.4.0/static_125_symbols_300days_AUenabled.json
1095,47a74,UNIUSDT,567.9993055555556,0.6380222471839996,2020.5333333333333,2.7843103213507625,7492.466666666666,0.16498080095504636,-0.006017262535459846,0.15896353841958652,156.55737022631158,1499.898435724108,1.0,1.0,/flyingtoaster/0.1_auenabled_short/ENJUSDT_20220731004348_49308/config.json
37,03a8f,XRPUSDT,567.9993055555556,0.6264986136005025,1739.2333333333333,3.3893543842201224,11970.383333333333,0.12431500528380846,0.034298940721427085,0.15861394600523554,172.37694999999994,1654.0701319200641,1.0,0.8709956279394413,/flyingtoaster/0.1_auenabled_short/ETCUSDT_20220731004348_49308/config.json
1093,47a74,XRPUSDT,567.9993055555556,0.6009249871427522,1739.1833333333334,1.0373627070491844,259.05,0.15211050125071574,0.005926335029948457,0.1580368362806642,189.63166999999993,1819.426087130017,1.0,1.0,/flyingtoaster/0.1_auenabled_short/ENJUSDT_20220731004348_49308/config.json
158,462f1,XRPUSDT,567.9986111111111,0.39206116383855816,68.21666666666667,0.6118476959904249,351.5833333333333,0.11964613611166756,0.03828545511581299,0.15793159122748054,117.62690000000072,1085.0412489501464,1.0,1.0,/dotcom87/dotcom87_scalp_neat_0_1/CHZUSDT_20220725154729_35c4c/config.json
305,af86d,AVAXUSDT,567.9986111111111,0.5145497552812692,2195.7833333333333,1.2976646041567508,6299.716666666666,0.14151153383364223,0.01588126255259778,0.15739279638624,211.67455400000006,2025.4703514680339,1.0,1.0,/flyingtoaster/0.1_auenabled_short/MATICUSDT_20220731004348_49308/config.json
352,040e0,MATICUSDT,567.9986111111111,0.3042985549950146,66.76666666666667,0.6180055610965032,192.45,0.22649679657701827,-0.06934186446878138,0.1571549321082369,208.25164202088175,1854.846388273931,1.0,0.3288863508649289,/MDCL/Update_0.2.1/ADAUSDT_0.2.1/config.json
70,6c258,XRPUSDT,567.9986111111111,4.51240207436831,1781.2833333333333,9.96488791423002,1144.3,0.14337628171465513,0.013522165796697816,0.15689844751135296,214.6181932965685,2125.727464965684,1.0,1.0,/flyingtoaster/audisabled/1.7/ENJUSDT_20220726144831_522de/config.json
1142,81145,TRXUSDT,567.9986111111111,4.331733926490838,2539.6833333333334,5.273488072211476,1172.35,0.14739951742273474,0.00910785415369269,0.15650737157642744,99.8054770000001,986.4431442780001,1.0,1.0,/flyingtoaster/audisabled/1.5/XLMUSDT_20220723093109_e541e/config.json
905,2f491,DOTUSDT,567.9986111111111,11.173743169398907,369.5833333333333,10.008786098874205,229.28333333333333,0.0943434036077516,0.062069509445826045,0.15641291305357766,96.13838,946.8634210699984,1.0,0.8629099482599399,/official_PB_config/v5.6.0/static_124symbols_390days_AUenabled_2022-05-01.json
149,57f1e,UNIUSDT,567.9986111111111,0.4936435512100912,96.8,0.6374546021354532,1126.7666666666667,0.06231405542152021,0.09400070321207651,0.15631475863359673,84.34053300000001,784.7414453029517,1.0,0.6002614843887414,/MDCL/Update_0.2.1/DOTUSDT_0.2.1/config.json
197,3bd22,ADAUSDT,567.9986111111111,3.4320157771064115,2458.9,39.97644183773216,12866.05,0.10133819390876332,0.05496806366675383,0.15630625757551714,187.94729099999986,1858.8859170739915,1.0,0.45229312828116225,/flyingtoaster/audisabled/1.5/EOSUSDT_20220723093109_e541e/config.json
94,af59b,UNIUSDT,567.9986111111111,4.840897253787879,4370.25,31.410061443932413,11286.983333333334,0.12029179684458911,0.035738280154326445,0.15603007699891555,180.0612143214285,1781.259234216285,1.0,0.7104395936839887,/flyingtoaster/audisabled/1.5/XRPUSDT_20220723093109_e541e/config.json
931,fee62,LTCUSDT,567.9986111111111,2.6190137688120396,5635.8,1.8163846324672441,3030.75,-0.009794068020649208,0.16544591599965888,0.15565184797900966,66.66354812755229,636.6909695755185,1.0,0.2323660871423892,/MDCL/Update_0.2.1/SANDUSDT_0.2.1/config.json
1026,fd5f1,DOTUSDT,567.9979166666667,2.339044269045985,357.98333333333335,4.993388278388278,346.51666666666665,0.09062391701971284,0.06457573937000552,0.15519965638971836,94.29157223505767,930.6533672005776,1.0,0.9082421439626447,/official_PB_config/v5.4.0/126symbols_278days_recursive_autounstuck_enabled.json
75,6c258,TRXUSDT,567.9986111111111,6.427141285557127,312.7,14.319292717086833,1175.0,0.145595558038369,0.009554732856684687,0.15515029089505367,124.58744899999999,1233.891851068,1.0,1.0,/flyingtoaster/audisabled/1.7/ENJUSDT_20220726144831_522de/config.json
636,1bcb7,TRXUSDT,567.9986111111111,6.9022616033755275,392.48333333333335,7.658408239700374,218.65,0.14712552476134652,0.007565773058264886,0.1546912978196114,123.99507300000009,1230.0841986390049,1.0,1.0,/flyingtoaster/audisabled/1.5/SANDUSDT_20220723093109_e541e/config.json
118,dd6dc,AVAXUSDT,567.9986111111111,0.5109241282810489,2196.616666666667,7.4046532681513675,6989.466666666666,0.13556613630474287,0.01894440895432041,0.15451054525906327,160.00682799999925,1521.3540224140474,1.0,0.2428751477314022,/flyingtoaster/0.1_auenabled_short/EOSUSDT_20220731004348_49308/config.json
1049,963d8,XRPUSDT,567.9986111111111,5.600643659271432,1739.2,15.334045744281964,2750.55,0.14527915248136533,0.009151682620677339,0.15443083510204267,189.08199000000008,1875.432565790003,1.0,1.0,/flyingtoaster/audisabled/1.5/MATICUSDT_20220723093109_e541e/config.json
1130,e3a7d,AVAXUSDT,567.9986111111111,6.718564153113192,125.16666666666667,1.512813968113047,83.9,0.06726259539941065,0.08687821628925346,0.15414081168866411,104.91518199999979,1008.3311550279905,1.0,1.0,/official_PB_config/v5.6.0/2022-06-25_static_AUenabled.json
131,c7713,ADAUSDT,567.9986111111111,4.437489149305556,2021.2166666666667,26.52133592736706,11040.066666666668,0.13098432743086263,0.02297664301142552,0.15396097044228815,220.99020200000004,2189.0206307120047,1.0,1.0,/flyingtoaster/audisabled/1.7/XLMUSDT_20220726144831_522de/config.json
391,f3df5,UNIUSDT,567.9986111111111,5.435393407761829,4362.483333333334,19.308734655335222,11574.766666666666,0.0935215328697826,0.06040736176543709,0.1539288946352197,134.4938360000001,1330.192259922008,1.0,0.4876391658459143,/flyingtoaster/audisabled/1.5/DOTUSDT_20220723093109_e541e/config.json
615,7d563,ADAUSDT,567.9986111111111,3.7584688907269554,355.3333333333333,38.50838041431261,11010.316666666668,0.13679899597511705,0.01711254028720216,0.1539115362623192,112.29340899999991,1110.2864710130093,1.0,1.0,/flyingtoaster/audisabled/1.7/SANDUSDT_20220726063439_d6df6/config.json
570,842b0,TRXUSDT,567.9986111111111,6.244602229347992,312.8833333333333,11.691223556317896,1172.1,0.1446429032074086,0.009149559565411339,0.15379246277281994,122.31894699999998,1211.4753496320077,1.0,1.0,/flyingtoaster/audisabled/1.5/ENJUSDT_20220723093109_e541e/config.json
626,17e01,ADAUSDT,567.9986111111111,0.8467585978425161,105.7,0.6529970620169891,131.76666666666668,0.10131490992241103,0.05217470060658898,0.153489610529,114.98512699999995,1096.764486993081,1.0,1.0,/dotcom87/dotcom87_scalp_neat_0_1/ONEUSDT_20220728060537_06eab/config.json
1065,e251b,TRXUSDT,567.9986111111111,4.509416694233102,340.6666666666667,7.590181885671863,1172.1666666666667,0.14276151258284786,0.010496324142359372,0.15325783672520724,115.34139199999994,1138.5221502509962,1.0,1.0,/flyingtoaster/audisabled/1.7/ETCUSDT_20220726144831_522de/config.json
491,c3706,LTCUSDT,567.9993055555556,1.303248884639898,4164.016666666666,1.232771146078254,1056.5166666666667,0.14339964608284875,0.008846802725716679,0.15224644880856542,83.3225000000002,783.7149003999791,1.0,1.0,/flyingtoaster/0.1_auenabled_short/EGLDUSDT_20220731004348_49308/config.json
